file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-070-of-1024.mid,120,4/4 at 0.00 seconds,0.9468085106382979,94,0.3671875,4.419354838709677,0.010638297872340425,0.05319148936170213
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-071-of-1024.mid,120,4/4 at 0.00 seconds,0.7073170731707317,41,0.1607843137254902,2.075,0.0,0.12195121951219512
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-072-of-1024.mid,120,4/4 at 0.00 seconds,0.9411764705882353,51,0.19921875,2.1,0.0,0.11764705882352941
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-073-of-1024.mid,120,4/4 at 0.00 seconds,0.9733333333333334,75,0.29296875,2.081081081081081,0.09333333333333334,0.14666666666666667
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-074-of-1024.mid,120,4/4 at 0.00 seconds,0.017241379310344827,58,0.2265625,2.5964912280701755,0.017241379310344827,0.06896551724137931
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-075-of-1024.mid,120,4/4 at 0.00 seconds,0.18181818181818182,44,0.1752988047808765,4.093023255813954,0.06818181818181818,0.20454545454545456
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-076-of-1024.mid,120,4/4 at 0.00 seconds,0.30275229357798167,109,0.42578125,2.1666666666666665,0.06422018348623854,0.11009174311926606
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-077-of-1024.mid,120,4/4 at 0.00 seconds,0.8942307692307693,104,0.40625,3.0194174757281553,0.057692307692307696,0.21153846153846154
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-078-of-1024.mid,120,4/4 at 0.00 seconds,1.0,48,0.19047619047619047,2.0,0.10416666666666667,0.5208333333333334
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-079-of-1024.mid,120,4/4 at 0.00 seconds,0.5446428571428571,112,0.4375,2.315315315315315,0.0,0.03571428571428571
